time,ax,ay,az,aT
16.426000,0.0214,-0.0838,0.0339,0.093
16.431000,-0.0253,-0.0336,0.0345,0.054
16.436000,0.0047,-0.0296,0.0676,0.074
16.441000,-0.0073,-0.0088,0.0166,0.020
16.446000,-0.0268,-0.0149,0.0229,0.038
16.451000,-0.0420,-0.0244,0.0812,0.095
16.456000,-0.0212,-0.0163,0.0422,0.050
16.461000,0.0208,-0.0380,0.0969,0.106
16.467000,0.0146,-0.0305,0.0918,0.098
16.474000,-0.0226,-0.0116,0.1280,0.131
16.477000,-0.0103,-0.0386,0.0647,0.076
16.482000,-0.0006,-0.0113,0.0438,0.045
16.486000,-0.0193,-0.0391,0.0197,0.048
16.492000,0.0379,0.0372,0.0721,0.090
16.495000,-0.0289,0.0041,0.0527,0.060
16.509000,-0.0144,0.0169,0.0291,0.037
16.511000,-0.0016,-0.0471,0.0346,0.058
16.513000,-0.0372,-0.0058,0.0578,0.069
16.553000,-0.0092,-0.0148,0.0524,0.055
16.554000,-0.0016,-0.0145,-0.0345,0.037
16.555000,-0.0169,-0.0700,0.0143,0.073
16.555000,0.0145,-0.0383,0.0128,0.043
16.556000,0.0160,-0.0297,0.0434,0.055
16.556000,-0.0021,-0.0299,0.0376,0.048
16.557000,0.0524,-0.0289,-0.0035,0.060
16.557000,-0.0049,-0.0199,0.0437,0.048
16.559000,0.0502,-0.0178,0.0681,0.086
16.561000,-0.0168,-0.0309,0.0257,0.044
16.565000,0.0049,-0.0310,0.0779,0.084
16.570000,0.0279,-0.0135,0.0322,0.045
16.575000,-0.0021,-0.0290,0.0403,0.050
16.579000,-0.0230,-0.0382,0.0964,0.106
16.585000,0.0029,-0.0114,0.0447,0.046
16.589000,0.0095,-0.0082,0.0664,0.068
16.595000,0.0336,-0.0025,0.0659,0.074
16.601000,-0.0154,-0.0244,0.0563,0.063
16.605000,-0.0082,-0.0330,0.0065,0.035
16.610000,0.0500,-0.0246,0.0481,0.074
16.614000,0.0140,-0.0211,0.0392,0.047
16.623000,-0.0184,-0.0267,0.0476,0.058
16.624000,0.0029,-0.0432,0.0184,0.047
16.629000,-0.0297,-0.0426,0.0047,0.052
16.651000,0.0126,-0.0276,0.0427,0.052
16.652000,0.0243,-0.0247,0.0037,0.035
16.653000,0.0098,-0.0216,0.0282,0.037
16.654000,0.0212,-0.0305,0.0725,0.081
16.654000,0.0265,-0.0188,0.0351,0.048
16.660000,0.0153,-0.0313,0.0574,0.067
16.665000,0.0073,-0.0241,0.0282,0.038
16.669000,-0.0196,-0.0142,0.0145,0.028
16.674000,-0.0245,-0.0228,0.0164,0.037
16.678000,-0.0345,-0.0234,0.0123,0.043
16.684000,-0.0104,-0.0163,0.0464,0.050
16.688000,0.0053,-0.0386,0.0055,0.039
16.693000,0.0165,-0.0409,0.0071,0.045
16.698000,0.0073,-0.0216,0.0586,0.063
16.704000,-0.0228,-0.0358,0.0504,0.066
16.708000,0.0154,-0.0390,0.0586,0.072
16.714000,0.0556,-0.0197,0.0587,0.083
16.718000,0.0293,-0.0437,0.0342,0.063
16.724000,0.0053,-0.0595,0.0555,0.081
16.728000,-0.0015,-0.0159,0.0355,0.039
16.734000,0.0141,-0.0037,0.0376,0.040
16.738000,0.0093,-0.0490,0.0347,0.061
16.743000,-0.0058,-0.0366,0.0356,0.051
16.747000,-0.0086,0.0108,0.0429,0.045
16.754000,0.0227,0.0127,0.0082,0.027
16.758000,0.0439,0.0011,0.0229,0.049
16.763000,-0.0130,-0.0057,0.0628,0.064
16.772000,0.0008,-0.0133,0.0429,0.045
16.773000,0.0263,-0.0109,-0.0025,0.029
16.802000,0.0439,-0.0376,0.0269,0.064
16.803000,0.0375,-0.0550,0.0284,0.072
16.804000,-0.0103,-0.0424,0.0431,0.061
16.805000,-0.0140,-0.0199,0.0323,0.040
16.805000,0.0069,-0.0640,0.0228,0.068
16.807000,-0.0101,-0.0523,0.0541,0.076
16.813000,-0.0071,-0.0594,0.0406,0.072
16.818000,0.0227,-0.0522,0.0326,0.066
16.822000,0.0080,-0.0486,0.0651,0.082
16.827000,-0.0188,-0.0394,0.0524,0.068
16.834000,0.0033,-0.0143,0.0399,0.043
16.837000,0.0131,-0.0252,0.0315,0.042
16.841000,-0.0016,-0.0384,0.0622,0.073
16.846000,0.0424,-0.0294,0.0238,0.057
16.851000,0.0373,-0.0302,0.0213,0.052
16.856000,0.0208,-0.0160,0.0627,0.068
16.862000,0.0295,-0.0159,0.0412,0.053
16.867000,-0.0070,-0.0245,0.0379,0.046
16.872000,0.0246,-0.0461,0.0068,0.053
16.877000,0.0894,-0.0176,0.0368,0.098
16.882000,0.0179,-0.0402,-0.0015,0.044
16.887000,0.0495,-0.0120,-0.0050,0.051
16.892000,0.0608,0.0140,0.0334,0.071
16.896000,0.0571,-0.0213,0.0175,0.063
16.908000,-0.0424,-0.0348,0.0019,0.055
16.909000,0.0335,-0.0491,-0.0039,0.060
16.912000,-0.0062,-0.0328,0.0353,0.049
16.952000,-0.0283,-0.0313,0.0387,0.057
16.953000,0.0513,-0.0177,0.0252,0.060
16.954000,0.0015,-0.0578,0.0335,0.067
16.955000,0.0171,0.0139,0.0247,0.033
16.955000,0.0409,-0.0438,0.0104,0.061
16.956000,0.0463,-0.0500,0.0053,0.068
16.956000,0.0273,-0.0262,0.0291,0.048
16.957000,0.0171,-0.0309,0.0338,0.049
16.957000,-0.0478,-0.0490,0.0156,0.070
16.961000,0.0450,-0.0033,0.0617,0.076
16.967000,0.0001,-0.0485,0.0297,0.057
16.971000,-0.0689,-0.0170,0.0457,0.084
16.975000,0.0165,-0.0324,0.0849,0.092
16.980000,0.0064,-0.0577,0.0520,0.078
16.987000,0.0472,-0.0341,-0.0100,0.059
16.991000,0.0058,-0.0238,0.1290,0.131
16.996000,0.0001,-0.0478,0.0287,0.056
17.001000,0.0885,-0.0316,0.0260,0.098
17.006000,0.0117,-0.0400,0.0381,0.057
17.011000,0.0050,-0.0400,0.0386,0.056
17.017000,-0.0101,-0.0350,0.0632,0.073
17.020000,0.0004,-0.0057,0.0395,0.040
17.025000,0.0084,-0.0049,0.0320,0.033
17.030000,-0.0089,-0.0241,-0.0209,0.033
17.035000,0.0012,-0.0304,0.0038,0.031
17.039000,-0.0074,0.0004,0.0647,0.065
17.045000,-0.0030,-0.0218,0.0770,0.080
17.057000,0.0270,0.0019,0.0373,0.046
17.060000,0.0248,-0.0171,0.0795,0.085
17.061000,0.0222,-0.0229,0.0580,0.066
17.065000,0.0243,-0.0671,0.0259,0.076
17.092000,-0.0086,-0.0506,0.0566,0.076
17.094000,0.0038,-0.0541,0.0437,0.070
17.095000,0.0008,-0.0331,0.0279,0.043
17.095000,-0.0210,-0.0053,0.0483,0.053
17.096000,0.0211,-0.0481,0.0498,0.072
17.097000,0.0178,-0.0109,0.0624,0.066
17.100000,0.0050,-0.0040,0.0721,0.072
17.105000,-0.0055,-0.0253,0.0514,0.057
17.109000,0.0123,-0.0001,0.0653,0.066
17.114000,-0.0010,-0.0304,0.0661,0.073
17.120000,0.0154,-0.0315,0.0129,0.037
17.123000,0.0105,-0.0247,0.0248,0.037
17.129000,0.0014,0.0121,0.0636,0.065
17.133000,0.0135,0.0098,0.0569,0.059
17.139000,-0.0063,-0.0322,0.0268,0.042
17.143000,-0.0104,-0.0563,0.0559,0.080
17.149000,-0.0222,-0.0501,0.0381,0.067
17.155000,-0.0171,-0.0637,0.0217,0.069
17.158000,-0.0150,-0.0699,0.0329,0.079
17.163000,-0.0189,-0.0622,-0.0016,0.065
17.170000,0.0030,-0.0411,0.0023,0.041
17.173000,-0.0111,-0.0334,0.0147,0.038
17.179000,0.0089,-0.0454,0.0026,0.046
17.188000,0.0063,-0.0155,-0.0020,0.017
17.189000,-0.0274,-0.0207,-0.0074,0.035
17.193000,0.0079,-0.0397,-0.0011,0.041
17.226000,0.0451,-0.0304,-0.0140,0.056
17.228000,0.0180,-0.0200,0.0019,0.027
17.228000,-0.0002,-0.0221,0.0428,0.048
17.229000,0.0164,-0.0226,0.0558,0.062
17.229000,0.0366,-0.0043,0.0463,0.059
17.230000,0.0257,-0.0063,0.0328,0.042
17.231000,0.0036,-0.0199,0.0587,0.062
17.238000,-0.0138,0.0036,0.0709,0.072
17.242000,0.0128,-0.0020,0.0704,0.072
17.249000,0.0160,-0.0171,0.0753,0.079
17.252000,0.0140,-0.0442,0.0452,0.065
17.257000,0.0237,-0.0151,0.0613,0.067
17.262000,0.0268,-0.0476,0.0507,0.075
17.267000,0.0133,-0.0352,0.0753,0.084
17.272000,0.0008,-0.0056,0.0981,0.098
17.278000,0.0085,-0.0517,0.0803,0.096
17.283000,-0.0084,-0.0196,0.0128,0.025
17.287000,-0.0019,-0.0036,0.0333,0.033
17.292000,0.0029,-0.0300,0.0338,0.045
17.299000,0.0613,-0.0384,-0.0366,0.081
17.303000,-0.0019,0.0137,0.0242,0.028
17.306000,0.0227,-0.0200,-0.0081,0.031
17.326000,0.0057,-0.0183,-0.0122,0.023
17.327000,0.0017,-0.0144,0.0023,0.015
17.328000,0.0144,-0.0064,-0.0926,0.094
17.328000,-0.0026,-0.0006,-0.0394,0.040
17.364000,-0.0067,-0.0517,-0.0638,0.082
17.365000,-0.0067,-0.0657,-0.1041,0.123
17.365000,-0.0106,-0.0335,-0.0399,0.053
17.366000,-0.0030,-0.0281,-0.0493,0.057
17.367000,0.0026,-0.0451,-0.0693,0.083
17.367000,-0.0182,-0.0174,-0.0801,0.084
17.368000,0.0354,-0.0009,-0.1244,0.129
17.369000,0.0283,-0.0782,-0.0765,0.113
17.372000,0.0182,-0.0368,-0.1602,0.165
17.376000,0.0262,-0.0149,-0.0867,0.092
17.382000,0.0267,-0.0363,-0.2127,0.217
17.386000,-0.0055,0.0037,-0.1421,0.142
17.390000,0.0023,-0.0454,-0.1433,0.150
17.397000,-0.0022,-0.0470,-0.1810,0.187
17.402000,-0.0023,0.0243,-0.2055,0.207
17.405000,0.0024,-0.0182,-0.1196,0.121
17.411000,-0.0069,-0.0327,-0.2055,0.208
17.416000,0.0060,-0.0510,-0.1915,0.198
17.421000,-0.0487,-0.0283,-0.2004,0.208
17.426000,-0.0012,-0.0453,-0.1878,0.193
17.437000,0.0169,-0.0143,-0.2124,0.214
17.438000,-0.0604,-0.0302,-0.1645,0.178
17.441000,-0.0024,-0.0008,-0.1873,0.187
17.445000,-0.0058,-0.0239,-0.1399,0.142
17.480000,-0.0389,-0.0317,-0.1558,0.164
17.482000,-0.0222,-0.0224,-0.1759,0.179
17.482000,-0.0248,-0.0152,-0.1267,0.130
17.483000,-0.0078,0.0052,-0.1156,0.116
17.485000,0.0173,0.0016,-0.1427,0.144
17.485000,-0.0001,-0.0002,-0.0855,0.086
17.485000,0.0269,-0.0311,-0.1067,0.114
17.486000,-0.0301,-0.0265,-0.0890,0.098
17.490000,0.0097,-0.0396,-0.0776,0.088
17.495000,-0.0266,-0.0223,-0.0629,0.072
17.500000,0.0202,-0.0082,-0.0668,0.070
17.505000,-0.0152,-0.0330,-0.0636,0.073
17.510000,0.0008,-0.0104,-0.0425,0.044
17.515000,-0.0167,-0.0473,-0.0324,0.060
17.520000,0.0183,-0.0436,-0.0979,0.109
17.525000,0.0440,-0.0315,-0.0675,0.087
17.529000,-0.0405,-0.0292,-0.0559,0.075
17.535000,0.0099,-0.0298,-0.0689,0.076
17.539000,0.0392,-0.0300,-0.0424,0.065
17.545000,0.0241,-0.0351,-0.0805,0.091
17.549000,-0.0086,-0.0100,-0.0384,0.041
17.554000,-0.0092,-0.0211,-0.0844,0.088
17.559000,0.0084,-0.0387,-0.0764,0.086
17.568000,0.0010,-0.0335,-0.0843,0.091
17.570000,0.0010,-0.0197,-0.0708,0.073
17.573000,-0.0177,-0.0103,-0.0667,0.070
17.579000,-0.0026,-0.0058,-0.0852,0.085
17.608000,-0.0064,-0.0212,-0.0820,0.085
17.609000,-0.0140,-0.0232,-0.0733,0.078
17.610000,-0.0188,-0.0438,-0.0675,0.083
17.610000,-0.0174,-0.0162,-0.0935,0.096
17.611000,-0.0036,-0.0193,-0.0886,0.091
17.611000,-0.0272,-0.0602,-0.0558,0.086
17.614000,-0.0405,-0.0465,-0.0321,0.069
17.619000,-0.0045,-0.0271,-0.0183,0.033
17.622000,0.0027,-0.0187,-0.0154,0.024
17.629000,0.0101,0.0013,-0.0571,0.058
17.633000,0.0029,-0.0251,-0.0306,0.040
17.638000,-0.0042,-0.0412,0.0001,0.041
17.644000,-0.0169,-0.0193,-0.0020,0.026
17.648000,-0.0204,-0.0106,-0.0203,0.031
17.653000,-0.0115,-0.0179,-0.0250,0.033
17.658000,-0.0169,0.0047,0.0206,0.027
17.662000,0.0143,0.0067,0.0481,0.051
17.668000,0.0132,-0.0162,0.0398,0.045
17.673000,-0.0012,-0.0305,0.0253,0.040
17.678000,-0.0119,-0.0218,0.0280,0.037
17.688000,0.0167,-0.0240,-0.0044,0.030
17.689000,0.0257,-0.0525,-0.0046,0.059
17.725000,0.0502,-0.0164,-0.0054,0.053
17.726000,0.0259,-0.0101,-0.0172,0.033
17.727000,0.0275,-0.0250,-0.0158,0.040
17.727000,0.0311,-0.0554,0.0018,0.064
17.727000,0.0166,-0.0178,-0.0032,0.025
17.728000,0.0054,-0.0129,0.0104,0.017
17.728000,0.0057,-0.0250,-0.0175,0.031
17.732000,0.0004,-0.0095,-0.0503,0.051
17.736000,-0.0095,0.0046,-0.0020,0.011
17.742000,-0.0192,-0.0350,-0.0017,0.040
17.746000,0.0245,0.0030,0.0013,0.025
17.750000,0.0079,-0.0183,-0.0022,0.020
17.755000,-0.0211,-0.0203,0.0028,0.029
17.761000,0.0328,-0.0207,0.0162,0.042
17.766000,-0.0104,-0.0404,0.0458,0.062
17.770000,0.0038,-0.0226,0.0071,0.024
17.777000,0.0038,-0.0322,-0.0007,0.032
17.781000,0.0020,-0.0282,-0.0194,0.034
17.786000,0.0219,-0.0265,0.0081,0.035
17.791000,0.0219,-0.0384,-0.0297,0.053
17.796000,0.0210,-0.0244,0.0354,0.048
17.801000,-0.0122,-0.0133,0.0068,0.019
17.806000,0.0244,-0.0580,0.0044,0.063
17.810000,-0.0544,-0.0181,0.0814,0.100
17.816000,-0.0226,-0.0249,0.0569,0.066
17.821000,-0.0349,-0.0047,0.0051,0.036
17.827000,0.0381,-0.0071,0.0794,0.088
17.836000,-0.0041,-0.0431,0.0019,0.043
17.838000,-0.0123,-0.0096,0.0135,0.021
17.843000,-0.0536,-0.0300,0.0602,0.086
17.873000,-0.0189,-0.0267,0.0257,0.042
17.875000,0.0011,-0.0451,0.0056,0.045
17.875000,-0.0031,-0.0220,0.0427,0.048
17.876000,0.0302,0.0070,-0.0710,0.077
17.876000,0.0539,-0.0213,0.0095,0.059
17.877000,0.0152,0.0262,-0.0480,0.057
17.878000,-0.0069,0.0197,-0.0668,0.070
17.881000,0.0462,-0.0458,-0.0638,0.091
17.885000,-0.0223,-0.0499,0.0094,0.055
17.890000,-0.0077,-0.0401,-0.0035,0.041
17.897000,0.0035,-0.0293,-0.0572,0.064
17.901000,-0.0292,-0.0095,0.0011,0.031
17.905000,-0.0401,-0.0355,-0.0367,0.065
17.910000,0.0212,-0.0307,0.0227,0.044
17.916000,-0.0116,-0.0253,0.0104,0.030
17.919000,0.0052,-0.0186,0.0128,0.023
17.926000,0.0242,-0.0324,0.0081,0.041
17.930000,-0.0343,-0.0308,0.0535,0.071
17.935000,0.0025,0.0189,0.0426,0.047
17.940000,-0.0362,-0.0206,0.1104,0.118
17.946000,-0.0091,-0.0235,0.0804,0.084
17.951000,-0.0147,-0.0466,0.0675,0.083
17.955000,-0.0166,-0.0107,0.1074,0.109
17.960000,0.0023,-0.0159,0.0245,0.029
17.967000,-0.0108,-0.0476,0.0701,0.085
17.969000,-0.0089,-0.0391,0.1395,0.145
17.974000,-0.0144,-0.0321,0.0472,0.059
17.985000,0.0118,-0.0138,0.0566,0.059
17.986000,-0.0121,0.0013,0.1682,0.169
17.989000,0.0313,-0.0123,0.0135,0.036
17.994000,0.0265,-0.0018,0.0246,0.036
18.026000,0.0119,-0.0161,0.1128,0.115
18.028000,0.0178,-0.0408,0.0648,0.079
18.028000,0.0042,-0.0226,0.0062,0.024
18.029000,0.0091,-0.0196,0.0242,0.032
18.030000,0.0174,-0.0216,0.0163,0.032
18.030000,0.0274,-0.0296,-0.0026,0.040
18.032000,0.0143,-0.0013,-0.0271,0.031
18.035000,0.0366,-0.0291,-0.0123,0.048
18.040000,0.0281,-0.0407,-0.0258,0.056
18.045000,-0.0080,-0.0355,0.0030,0.037
18.049000,-0.0020,-0.0460,0.0270,0.053
18.053000,0.0090,-0.0302,-0.0120,0.034
18.059000,0.0172,-0.0161,-0.0270,0.036
18.064000,0.0073,-0.0223,0.0257,0.035
18.069000,-0.0156,-0.0239,0.0208,0.035
18.073000,0.0054,-0.0251,-0.0016,0.026
18.085000,0.0190,-0.0355,0.0293,0.050
18.086000,0.0226,-0.0192,0.0582,0.065
18.094000,0.0078,-0.0186,0.0434,0.048
18.095000,0.0054,-0.0233,0.0628,0.067
18.122000,0.0004,-0.0214,0.0396,0.045
18.124000,-0.0144,-0.0231,0.0508,0.058
18.124000,-0.0158,0.0041,0.0729,0.075
18.124000,-0.0011,-0.0123,0.0398,0.042
18.125000,-0.0161,-0.0165,0.0478,0.053
18.126000,0.0052,0.0024,0.0817,0.082
18.129000,0.0285,-0.0060,0.0849,0.090
18.133000,0.0189,-0.0259,0.0570,0.065
18.137000,0.0206,-0.0185,0.0521,0.059
18.143000,0.0658,-0.0277,0.0901,0.115
18.148000,0.0735,-0.0106,0.0715,0.103
18.159000,0.0291,-0.0291,0.0360,0.055
18.168000,0.0038,-0.0002,0.0414,0.042
18.169000,0.0192,-0.0045,0.0261,0.033
18.172000,0.0322,-0.0080,0.0499,0.060
18.179000,0.0240,-0.0246,0.0283,0.044
18.183000,0.0359,-0.0255,0.0198,0.048
18.187000,0.0297,-0.0110,0.0074,0.033
18.197000,0.0070,-0.0067,0.0071,0.012
18.199000,-0.0137,-0.0276,0.0307,0.043
18.205000,-0.0260,-0.0354,-0.0247,0.050
18.208000,-0.0071,-0.0318,-0.0048,0.033
18.217000,-0.0144,-0.0199,0.0171,0.030
18.218000,0.0101,-0.0089,-0.0026,0.014
18.225000,0.0414,-0.0512,0.0019,0.066
18.252000,0.0364,-0.0265,-0.0025,0.045
18.254000,-0.0241,-0.0469,-0.0160,0.055
18.254000,-0.0076,-0.0317,0.0587,0.067
18.255000,0.0038,-0.0260,-0.0017,0.026
18.256000,0.0007,-0.0180,0.0409,0.045
18.257000,0.0122,0.0078,0.0368,0.040
18.257000,0.0147,-0.0163,0.0256,0.034
18.262000,-0.0018,-0.0005,0.0077,0.008
18.267000,-0.0378,-0.0140,0.0805,0.090
18.271000,-0.0257,0.0175,0.1210,0.125
18.276000,-0.0020,0.0046,0.0776,0.078
18.284000,0.0006,0.0154,0.0634,0.065
18.286000,0.0315,-0.0185,0.0934,0.100
18.291000,-0.0147,-0.0126,0.0605,0.064
18.296000,-0.0094,-0.0254,0.0127,0.030
18.302000,-0.0089,-0.0081,0.0782,0.079
18.306000,0.0373,-0.0025,0.0448,0.058
18.316000,0.0438,-0.0348,0.0340,0.065
18.318000,0.0156,-0.0546,-0.0228,0.061
18.324000,0.0008,0.0022,0.0812,0.081
18.325000,-0.0039,0.0306,0.0578,0.065
18.355000,0.0192,-0.0495,0.0566,0.078
18.356000,-0.0170,0.0021,-0.0093,0.019
18.357000,0.0349,-0.0072,-0.0071,0.036
18.357000,0.0507,-0.0096,0.0463,0.069
18.358000,0.0050,-0.0557,0.0134,0.057
18.358000,0.0707,-0.0585,0.0639,0.112
18.362000,0.0445,0.0151,0.0147,0.049
18.366000,0.0055,-0.0531,-0.0340,0.063
18.375000,0.0477,-0.0273,0.0111,0.056
18.375000,-0.0039,-0.0024,0.0554,0.056
18.381000,-0.0329,-0.0655,0.0088,0.074
18.385000,-0.0074,-0.0060,0.0661,0.067
18.390000,-0.0504,-0.0266,0.0500,0.076
18.395000,-0.0113,-0.0167,0.0112,0.023
18.406000,-0.0056,0.0257,0.0328,0.042
18.407000,-0.0348,-0.0153,-0.0016,0.038
18.410000,-0.0229,0.0152,0.0659,0.071
18.415000,-0.0229,0.0055,0.0292,0.038
18.419000,-0.0250,-0.0226,0.0612,0.070
18.425000,-0.0347,-0.0372,0.0376,0.063
18.436000,-0.0399,-0.0170,0.0305,0.053
18.437000,-0.0338,-0.0095,0.0313,0.047
18.440000,-0.0261,-0.0346,0.0698,0.082
18.454000,-0.0080,-0.0248,0.0641,0.069
18.456000,-0.0359,-0.0444,0.0304,0.065
18.456000,-0.0013,-0.0201,0.0505,0.054
18.503000,0.0273,-0.0271,0.0755,0.085
18.506000,0.0258,-0.0155,0.0401,0.050
18.508000,-0.0245,-0.0372,0.0650,0.079
18.509000,0.0110,-0.0209,0.0802,0.084
18.509000,0.0152,-0.0181,0.0178,0.030
18.510000,-0.0012,-0.0387,0.0147,0.041
18.511000,0.0152,-0.0276,0.0217,0.038
18.511000,0.0187,-0.0196,0.0356,0.045
18.512000,0.0227,-0.0296,0.0274,0.046
18.512000,0.0218,-0.0150,0.0118,0.029
18.515000,0.0566,-0.0321,0.0288,0.071
18.516000,0.0415,-0.0239,0.0235,0.053
18.519000,0.0082,-0.0278,0.0140,0.032
18.528000,-0.0024,-0.0316,0.0391,0.050
18.529000,0.0173,-0.0331,0.0339,0.050
18.534000,-0.0068,-0.0335,0.0248,0.042
18.539000,-0.0095,-0.0082,0.0519,0.053
18.545000,0.0084,-0.0105,0.0224,0.026
18.549000,-0.0085,-0.0176,-0.0112,0.023
18.562000,-0.0209,-0.0224,0.0218,0.038
18.562000,-0.0373,-0.0424,0.0220,0.061
18.563000,-0.0312,-0.0215,0.0216,0.044
18.568000,0.0120,-0.0176,0.0353,0.041
18.573000,-0.0057,-0.0415,0.0240,0.048
18.578000,-0.0057,0.0051,-0.0004,0.008
18.591000,0.0042,-0.0021,0.0346,0.035
18.591000,0.0063,-0.0491,0.0369,0.062
18.599000,0.0102,-0.0404,0.0514,0.066
18.600000,0.0007,-0.0064,0.0573,0.058
18.607000,0.0001,-0.0027,0.0271,0.027
18.635000,-0.0013,-0.0143,0.0636,0.065
18.637000,0.0062,-0.0395,0.0633,0.075
18.638000,-0.0079,-0.0163,-0.0025,0.018
18.638000,0.0179,-0.0274,0.0681,0.076
18.639000,0.0386,-0.0285,0.0465,0.067
18.639000,0.0334,-0.0456,0.0180,0.059
18.643000,0.0372,-0.0661,0.0059,0.076
18.648000,0.0125,-0.0532,-0.0271,0.061
18.651000,-0.0018,-0.0638,-0.0032,0.064
18.657000,-0.0137,-0.0458,0.0382,0.061
18.662000,0.0326,-0.0406,0.0554,0.076
18.666000,0.0275,0.0091,0.0505,0.058
18.672000,0.0502,0.0068,0.0002,0.051
18.677000,0.0253,-0.0174,0.0608,0.068
18.683000,0.0272,-0.0188,0.0172,0.037
18.687000,0.0070,-0.0102,-0.0228,0.026
18.691000,0.0052,-0.0241,-0.0284,0.038
18.697000,0.0298,-0.0080,0.0546,0.063
18.701000,0.0109,-0.0397,0.0362,0.055
18.707000,0.0102,-0.0469,0.0898,0.102
18.717000,0.0520,0.0023,0.0230,0.057
18.718000,-0.0325,-0.0185,0.0224,0.044
18.753000,-0.0381,-0.0102,0.0159,0.043
18.755000,0.0013,-0.0297,0.0317,0.043
18.756000,-0.0240,-0.0281,0.0468,0.060
18.756000,-0.0098,-0.0103,0.0177,0.023
18.757000,-0.0170,-0.0396,0.0324,0.054
18.757000,-0.0087,0.0113,0.0785,0.080
18.757000,-0.0487,-0.0073,0.0818,0.095
18.758000,0.0175,-0.0086,0.0497,0.053
18.761000,0.0023,0.0099,0.0343,0.036
18.766000,0.0062,-0.0504,0.0479,0.070
18.771000,0.0204,-0.0189,0.0388,0.048
18.777000,0.0493,-0.0233,0.0482,0.073
18.782000,-0.0076,0.0238,0.0430,0.050
18.786000,0.0488,-0.0612,-0.0081,0.079
18.790000,0.0212,-0.0418,0.0468,0.066
18.796000,0.0387,-0.0245,0.0014,0.046
18.800000,0.0179,-0.0495,0.0243,0.058
18.806000,0.0425,-0.0128,0.0254,0.051
18.810000,-0.0386,-0.0055,0.0342,0.052
18.816000,-0.0003,-0.0263,-0.0090,0.028
18.820000,0.0280,-0.0563,0.0438,0.077
18.832000,0.0086,-0.0492,0.0798,0.094
18.833000,-0.0059,-0.0285,0.0316,0.043
18.835000,0.0102,-0.0372,0.0422,0.057
18.839000,0.0076,-0.0579,0.0138,0.060
18.874000,0.0135,-0.0155,0.0540,0.058
18.876000,0.0055,-0.0259,0.0165,0.031
18.877000,0.0207,-0.0189,0.0509,0.058
18.878000,-0.0083,-0.0359,0.0635,0.073
18.879000,-0.0439,-0.0731,0.0615,0.105
18.880000,-0.0210,-0.0093,0.0407,0.047
18.880000,0.0267,-0.0163,0.0493,0.058
18.881000,0.0408,-0.0330,0.0393,0.066
18.885000,0.0056,-0.0368,0.0063,0.038
18.890000,-0.0244,0.0050,0.0224,0.033
18.895000,-0.0124,-0.0012,-0.0223,0.026
18.899000,0.0147,-0.0083,0.0040,0.017
18.904000,-0.0048,-0.0027,0.0570,0.057
18.910000,0.0263,0.0094,0.0348,0.045
18.914000,0.0022,0.0030,0.0282,0.028
18.919000,-0.0127,-0.0175,0.0578,0.062
18.924000,-0.0371,-0.0452,0.0514,0.078
18.931000,0.0100,-0.0355,0.0469,0.060
18.933000,-0.0241,-0.0298,0.0421,0.057
18.939000,-0.0146,-0.0349,0.0369,0.053
18.944000,0.0005,-0.0119,0.0823,0.083
18.949000,0.0059,-0.0072,0.0749,0.075
18.954000,-0.0050,-0.0182,0.0712,0.074
18.966000,0.0027,-0.0079,0.0404,0.041
18.968000,0.0054,-0.0239,0.0251,0.035
18.969000,0.0072,-0.0398,0.0299,0.050
18.973000,0.0270,-0.0446,0.0414,0.067
19.008000,-0.0020,-0.0276,0.0474,0.055
19.009000,-0.0349,-0.0154,0.0377,0.054
19.009000,-0.0065,-0.0235,0.0422,0.049
19.010000,0.0238,-0.0254,0.0208,0.041
19.010000,0.0320,-0.0375,0.0026,0.049
19.011000,0.0251,-0.0325,0.0509,0.065
19.011000,0.0216,-0.0181,0.0601,0.066
19.014000,0.0086,-0.0234,0.0096,0.027
19.019000,0.0049,-0.0375,0.0109,0.039
19.023000,-0.0065,-0.0182,0.0403,0.045
19.027000,0.0049,-0.0421,0.0285,0.051
19.032000,0.0236,-0.0398,0.0408,0.062
19.038000,0.0186,-0.0105,0.0418,0.047
19.042000,-0.0037,-0.0285,0.0224,0.036
19.047000,0.0071,-0.0218,0.0292,0.037
19.053000,0.0262,-0.0205,0.0623,0.071
19.063000,-0.0003,-0.0277,0.0860,0.090
19.067000,-0.0334,-0.0308,0.0484,0.066
19.072000,-0.0013,0.0018,0.0773,0.077
19.081000,-0.0208,-0.0115,0.0803,0.084
19.082000,-0.0063,-0.0019,0.0448,0.045
19.087000,0.0142,0.0073,0.0437,0.047
19.114000,0.0091,0.0057,0.0749,0.076
19.116000,0.0230,-0.0044,0.0697,0.074
19.116000,-0.0214,-0.0189,0.0455,0.054
19.117000,-0.0036,-0.0301,0.0526,0.061
19.117000,-0.0069,-0.0327,0.0120,0.036
19.117000,-0.0202,-0.0326,0.0456,0.060
19.122000,-0.0080,-0.0181,0.0335,0.039
19.127000,0.0078,0.0011,0.0206,0.022
19.132000,0.0261,-0.0244,0.0457,0.058
19.137000,0.0075,-0.0366,0.0568,0.068
19.142000,-0.0177,-0.0337,0.0617,0.072
19.147000,0.0164,-0.0288,0.0276,0.043
19.152000,0.0018,-0.0238,0.0037,0.024
19.157000,-0.0032,-0.0309,0.0643,0.071
